TRANSACTION_ID,STORE_ID,TRANSACTION_DATE,PRODUCT_ID,QUANTITY,DISCOUNT_PERCENT,O_QUANTITY,O_DISCOUNT,O_TRANSACTION_DATE,REJECT_FLAG,REJECT_REASON
"108781","105","11/2/2025",,"5","20",5,20,"11/2/2025",1,"Null Produ"
"108792",,"11/26/2025","P_030","3","0",3,0,"11/26/2025",1,"Null Store"
"108802","106","11/12/2025","P_013","0","20",0,20,"11/12/2025",1,"Zero Quant"
"108803",,"11/2/2025","P_001","2","20",2,20,"11/2/2025",1,"Null Store"
"108806",,"11/24/2025","P_043","5","10",5,10,"11/24/2025",1,"Null Store"
"108812","106","11/26/2025",,"3","20",3,20,"11/26/2025",1,"Null Produ"
"108813",,"11/8/2025","P_026","5","15",5,15,"11/8/2025",1,"Null Store"
"108827","108","11/11/2025","P_042","0","15",0,15,"11/11/2025",1,"Zero Quant"
"108839","101","11/4/2025",,"4","5",4,5,"11/4/2025",1,"Null Produ"
"108887","107","2026/13/40","P_023","3","10",3,10,"2026/13/40",1,"Invalid Da"
"108890","106","12/14/2025",,"3","5",3,5,"12/14/2025",1,"Null Produ"
"108904","106","12/14/2025","P_050","0","0",0,0,"12/14/2025",1,"Zero Quant"
"108927","105","12/25/2025",,"3","15",3,15,"12/25/2025",1,"Null Produ"
"108934","105","12/14/2025",,"5","5",5,5,"12/14/2025",1,"Null Produ"
"108949","104","12/4/2025","P_007","0","15",0,15,"12/4/2025",1,"Zero Quant"
"108967",,"12/28/2025","P_029","1","5",1,5,"12/28/2025",1,"Null Store"
"108972",,"12/21/2025","P_031","1","0",1,0,"12/21/2025",1,"Null Store"
"108972",,"12/21/2025","P_031","1","0",1,0,"12/21/2025",1,"Null Store"
"108993","101","12/7/2025",,"2","0",2,0,"12/7/2025",1,"Null Produ"
"109032","106","12/30/2025","P_045","0","0",0,0,"12/30/2025",1,"Zero Quant"
"109039","108","12/13/2025",,"1","5",1,5,"12/13/2025",1,"Null Produ"
"109044","106","12/8/2025","P_014","0","20",0,20,"12/8/2025",1,"Zero Quant"
"109068","105","12/14/2025","P_021","0","15",0,15,"12/14/2025",1,"Zero Quant"
"109070","104","2026/13/40","P_044","3","5",3,5,"2026/13/40",1,"Invalid Da"
"109072","108","12/17/2025",,"3","0",3,0,"12/17/2025",1,"Null Produ"
"109074","107","12/10/2025",,"4","10",4,10,"12/10/2025",1,"Null Produ"
"109084",,"12/21/2025","P_010","3","0",3,0,"12/21/2025",1,"Null Store"
"109109",,"12/7/2025","P_019","1","5",1,5,"12/7/2025",1,"Null Store"
"109120","108","12/31/2025",,"4","20",4,20,"12/31/2025",1,"Null Produ"
"109126","108","2026/13/40","P_032","4","20",4,20,"2026/13/40",1,"Invalid Da"
"109177","107","2026/13/40","P_049","3","0",3,0,"2026/13/40",1,"Invalid Da"
"109183","101","2026/13/40","P_047","2","5",2,5,"2026/13/40",1,"Invalid Da"
"109187","104","12/4/2025","P_010","0","10",0,10,"12/4/2025",1,"Zero Quant"
"109194","104","12/2/2025","P_031","3","150",3,150,"12/2/2025",1,"Discount >"
"109213","101","12/25/2025","P_013","0","15",0,15,"12/25/2025",1,"Zero Quant"
"109223",,"12/3/2025","P_024","1","15",1,15,"12/3/2025",1,"Null Store"
"109236","104","12/4/2025","P_040","0","0",0,0,"12/4/2025",1,"Zero Quant"
"109250",,"12/23/2025","P_029","1","20",1,20,"12/23/2025",1,"Null Store"
"109258","108","12/26/2025",,"5","15",5,15,"12/26/2025",1,"Null Produ"
"109291",,"12/7/2025","P_018","1","5",1,5,"12/7/2025",1,"Null Store"
"109316","108","12/16/2025",,"1","10",1,10,"12/16/2025",1,"Null Produ"
"109328","106","1/16/2026","P_028","0","15",0,15,"1/16/2026",1,"Zero Quant"
"109344",,"1/20/2026","P_029","2","0",2,0,"1/20/2026",1,"Null Store"
"109344",,"1/20/2026","P_029","2","0",2,0,"1/20/2026",1,"Null Store"
"109372","103","1/28/2026",,"1","10",1,10,"1/28/2026",1,"Null Produ"
"109373","103","2026/13/40","P_047","3","20",3,20,"2026/13/40",1,"Invalid Da"
"109377","106","1/13/2026",,"4","5",4,5,"1/13/2026",1,"Null Produ"
"109386","103","1/1/2026","P_044","4","150",4,150,"1/1/2026",1,"Discount >"
"109423","104","1/16/2026",,"1","0",1,0,"1/16/2026",1,"Null Produ"
"109423","102","2026/13/40","P_039","1","5",1,5,"2026/13/40",1,"Invalid Da"
"109424","106","1/21/2026","P_023","0","20",0,20,"1/21/2026",1,"Zero Quant"
"109433","108","1/25/2026","P_025","0","5",0,5,"1/25/2026",1,"Zero Quant"
"109439",,"1/15/2026","P_008","2","5",2,5,"1/15/2026",1,"Null Store"
"109463","106","2026/13/40","P_012","5","15",5,15,"2026/13/40",1,"Invalid Da"
"109469","108","1/13/2026",,"5","10",5,10,"1/13/2026",1,"Null Produ"
"109492","101","1/17/2026",,"5","15",5,15,"1/17/2026",1,"Null Produ"
"109530","107","1/9/2026","P_025","4","150",4,150,"1/9/2026",1,"Discount >"
"109560","105","1/16/2026",,"4","0",4,0,"1/16/2026",1,"Null Produ"
"109569","103","1/31/2026",,"4","10",4,10,"1/31/2026",1,"Null Produ"
"109572","107","1/2/2026","P_016","0","10",0,10,"1/2/2026",1,"Zero Quant"
"109623","101","2026/13/40","P_007","4","20",4,20,"2026/13/40",1,"Invalid Da"
"109644","101","1/29/2026",,"3","20",3,20,"1/29/2026",1,"Null Produ"
"109651","108","1/26/2026","P_031","0","10",0,10,"1/26/2026",1,"Zero Quant"
"109651","108","1/26/2026","P_031","0","10",0,10,"1/26/2026",1,"Zero Quant"
"109655","102","1/13/2026","P_018","5","150",5,150,"1/13/2026",1,"Discount >"
"109672","101","2026/13/40","P_005","3","5",3,5,"2026/13/40",1,"Invalid Da"
"109676","102","1/11/2026",,"5","20",5,20,"1/11/2026",1,"Null Produ"
"109676","102","1/11/2026",,"5","20",5,20,"1/11/2026",1,"Null Produ"
"109681","101","2/6/2026",,"1","5",1,5,"2/6/2026",1,"Null Produ"
"109696","105","2/26/2026","P_012","0","5",0,5,"2/26/2026",1,"Zero Quant"
"109698","103","2026/13/40","P_016","5","5",5,5,"2026/13/40",1,"Invalid Da"
"109706","103","2/17/2026",,"1","0",1,0,"2/17/2026",1,"Null Produ"
"109709","108","2/10/2026",,"4","5",4,5,"2/10/2026",1,"Null Produ"
"109721","106","2/15/2026",,"3","20",3,20,"2/15/2026",1,"Null Produ"
"109725","101","2026/13/40","P_004","4","0",4,0,"2026/13/40",1,"Invalid Da"
"109725","101","2026/13/40","P_004","4","0",4,0,"2026/13/40",1,"Invalid Da"
"109726","101","2/27/2026",,"5","0",5,0,"2/27/2026",1,"Null Produ"
"109740","108","2/22/2026",,"2","15",2,15,"2/22/2026",1,"Null Produ"
"109746","107","2026/13/40","P_039","5","20",5,20,"2026/13/40",1,"Invalid Da"
"109750","104","2026/13/40","P_027","5","5",5,5,"2026/13/40",1,"Invalid Da"
"109760","104","2/5/2026","P_006","0","5",0,5,"2/5/2026",1,"Zero Quant"
"109803",,"2/22/2026","P_001","2","0",2,0,"2/22/2026",1,"Null Store"
"109809","107","2026/13/40","P_013","2","20",2,20,"2026/13/40",1,"Invalid Da"
"109811","107","2/4/2026",,"1","5",1,5,"2/4/2026",1,"Null Produ"
"109819","103","2/15/2026",,"3","5",3,5,"2/15/2026",1,"Null Produ"
"109822","101","2026/13/40","P_029","4","0",4,0,"2026/13/40",1,"Invalid Da"
"109905","103","2/9/2026",,"1","5",1,5,"2/9/2026",1,"Null Produ"
"109905","103","2/9/2026",,"1","5",1,5,"2/9/2026",1,"Null Produ"
"109925","103","2/27/2026",,"3","5",3,5,"2/27/2026",1,"Null Produ"
"109929","105","2/7/2026","P_002","0","15",0,15,"2/7/2026",1,"Zero Quant"
"109930","105","2/26/2026",,"1","10",1,10,"2/26/2026",1,"Null Produ"
"109934","108","2/5/2026",,"4","10",4,10,"2/5/2026",1,"Null Produ"
"109939","106","2/9/2026",,"4","15",4,15,"2/9/2026",1,"Null Produ"
"109941","101","2/6/2026","P_003","0","15",0,15,"2/6/2026",1,"Zero Quant"
"109941","106","2/6/2026",,"1","20",1,20,"2/6/2026",1,"Null Produ"
"109947","106","2/5/2026","P_029","3","150",3,150,"2/5/2026",1,"Discount >"
"109970","104","2026/13/40","P_013","5","0",5,0,"2026/13/40",1,"Invalid Da"
"109972","102","2/16/2026",,"4","10",4,10,"2/16/2026",1,"Null Produ"
"109979","106","2/5/2026",,"3","20",3,20,"2/5/2026",1,"Null Produ"
"109979","105","2026/13/40","P_029","4","0",4,0,"2026/13/40",1,"Invalid Da"
"109979","106","2/5/2026",,"3","20",3,20,"2/5/2026",1,"Null Produ"
"110000","105","2/9/2026",,"4","5",4,5,"2/9/2026",1,"Null Produ"
"110051","103","2026/13/40","P_011","4","5",4,5,"2026/13/40",1,"Invalid Da"
"110058",,"2/23/2026","P_046","4","20",4,20,"2/23/2026",1,"Null Store"
"110078",,"2/23/2026","P_039","4","0",4,0,"2/23/2026",1,"Null Store"
"110115","105","2/11/2026","P_048","5","150",5,150,"2/11/2026",1,"Discount >"
"110125","107","2/6/2026",,"2","10",2,10,"2/6/2026",1,"Null Produ"
"110127","108","2/16/2026",,"3","15",3,15,"2/16/2026",1,"Null Produ"
"110128","106","2/4/2026",,"4","5",4,5,"2/4/2026",1,"Null Produ"
"110166",,"2/7/2026","P_040","3","10",3,10,"2/7/2026",1,"Null Store"
"110178","106","3/30/2026","P_029","0","0",0,0,"3/30/2026",1,"Zero Quant"
"110195","103","3/30/2026","P_024","0","20",0,20,"3/30/2026",1,"Zero Quant"
"110202","108","3/22/2026",,"5","20",5,20,"3/22/2026",1,"Null Produ"
"110209","104","3/4/2026","P_027","4","150",4,150,"3/4/2026",1,"Discount >"
"110233","103","3/12/2026","P_008","0","5",0,5,"3/12/2026",1,"Zero Quant"
"110263","107","3/21/2026","P_012","2","150",2,150,"3/21/2026",1,"Discount >"
"110271","108","3/20/2026","P_036","4","150",4,150,"3/20/2026",1,"Discount >"
"110272","101","3/8/2026",,"2","15",2,15,"3/8/2026",1,"Null Produ"
"110272","101","3/8/2026",,"2","15",2,15,"3/8/2026",1,"Null Produ"
"110279","105","3/23/2026","P_016","0","10",0,10,"3/23/2026",1,"Zero Quant"
"110280","105","2026/13/40","P_020","4","20",4,20,"2026/13/40",1,"Invalid Da"
"110310","105","3/13/2026",,"2","10",2,10,"3/13/2026",1,"Null Produ"
"110327","108","2026/13/40","P_032","4","5",4,5,"2026/13/40",1,"Invalid Da"
"110338","108","3/9/2026",,"3","0",3,0,"3/9/2026",1,"Null Produ"
"110338","103","3/9/2026","P_008","5","150",5,150,"3/9/2026",1,"Discount >"
"110345","107","3/9/2026",,"1","0",1,0,"3/9/2026",1,"Null Produ"
"110367","107","2026/13/40","P_032","2","15",2,15,"2026/13/40",1,"Invalid Da"
"110394","104","3/7/2026","P_049","4","150",4,150,"3/7/2026",1,"Discount >"
"110400","103","3/30/2026",,"5","20",5,20,"3/30/2026",1,"Null Produ"
"110436","108","3/4/2026",,"2","10",2,10,"3/4/2026",1,"Null Produ"
"110453","105","3/28/2026","P_024","0","5",0,5,"3/28/2026",1,"Zero Quant"
"110461","103","3/10/2026","P_005","5","150",5,150,"3/10/2026",1,"Discount >"
"110490","106","3/23/2026",,"1","5",1,5,"3/23/2026",1,"Null Produ"
"110490","103","2026/13/40","P_027","2","15",2,15,"2026/13/40",1,"Invalid Da"
"110505","108","3/8/2026",,"5","5",5,5,"3/8/2026",1,"Null Produ"
"110564","108","3/28/2026","P_010","5","150",5,150,"3/28/2026",1,"Discount >"
"110567","105","3/25/2026","P_028","4","150",4,150,"3/25/2026",1,"Discount >"
"110602","106","3/27/2026","P_007","0","15",0,15,"3/27/2026",1,"Zero Quant"
"110603","102","3/10/2026",,"1","0",1,0,"3/10/2026",1,"Null Produ"
